Year,ID,Title,Rating,Passes,Budget,DBO,IBO,Language,Country,IMDB,Metascore
2005,384806,The Amityville Horror,ok,PASS,22071113,77825570.0,130250195.0,English,USA,5.9,3.3
2005,357110,The Ballad of Jack and Rose,ok,PASS,1789550,849790.0,1343663.0,English,USA,6.8,5.9
2005,363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",ok,PASS,214745963,348020836.0,893351507.0,"English, German","USA, UK",6.9,7.5
2005,387131,The Constant Gardener,ok,PASS,30422345,40061811.0,96730885.0,"English, Italian, Swahili, German","UK, Germany, USA, China",7.5,8.2
2005,435625,The Descent,ok,PASS,8351232,31048038.0,68038213.0,English,UK,7.3,7.1
2005,395584,The Devil&#39;s Rejects,ok,PASS,8351232,20335227.0,24982624.0,,,,
2005,404032,The Exorcism of Emily Rose,ok,PASS,21474596,89563925.0,172497916.0,"English, Syriac, German, Greek, Hebrew, Latin, Aramaic",USA,6.7,4.6
2005,432291,The Fog,ok,PASS,21474596,35207734.0,44200119.0,English,USA,3.5,2.7
2005,371724,The Hitchhiker&#39;s Guide to the Galaxy,notalk,FAIL,53686491,60867491.0,124098247.0,,,,
2005,399201,The Island,ok,PASS,143163975,42733150.0,194486964.0,English,USA,6.9,5.0
2005,366627,The Jacket,men,FAIL,34001444,7517458.0,18435915.0,English,"USA, Germany",7.1,4.4
2005,386140,The Legend of Zorro,notalk,FAIL,95442650,54372886.0,168784763.0,"Spanish, English",USA,5.9,4.7
2005,377109,The Ring Two,ok,PASS,59651656,90600996.0,193201845.0,English,USA,5.3,4.4
2005,397101,The Skeleton Key,ok,PASS,47721325,57155491.0,110065560.0,"English, French","USA, Germany",6.5,4.7
2005,367089,The Squid and the Whale,men,FAIL,1789550,8795916.0,13351738.0,English,USA,7.4,8.2
2005,372532,The Wedding Date,ok,PASS,17895497,37851356.0,56281383.0,English,USA,6.0,3.2
2005,407265,Transamerica,ok,PASS,1193033,10755555.0,19748472.0,"English, Spanish",USA,7.5,6.6
2005,423409,Tristram Shandy: A Cock and Bull Story,men,FAIL,5666907,1495363.0,3652785.0,English,UK,6.8,8.0
2005,434409,V for Vendetta,ok,PASS,59651656,84122001.0,154177511.0,English,"USA, UK, Germany",8.2,6.2
2005,348333,Waiting...,ok,PASS,1342162,19237114.0,22277835.0,"English, German",USA,6.8,3.0
2005,358273,Walk the Line,ok,PASS,34597961,142590606.0,223941260.0,"English, Russian","USA, Germany",7.9,7.2
2005,407304,War of the Worlds,notalk,FAIL,157480373,279504224.0,723976090.0,English,USA,6.5,7.3
2005,240200,Water,ok,PASS,3579099,6596452.0,9686481.0,"Hindi, Sanskrit","Canada, India",7.8,7.7
2005,375210,White Noise,notalk,FAIL,11930331,66922430.0,109871622.0,English,"UK, Canada, USA",5.5,3.0
2005,443295,"Yours, Mine and Ours",ok,PASS,53686491,63660149.0,86327778.0,,,,
2005,406375,Zathura: A Space Adventure,nowomen,FAIL,77547153,33459258.0,69846769.0,English,USA,6.1,6.7
2004,337563,13 Going on 30,ok,PASS,36995786,70464299.0,118928779.0,"English, Portuguese",USA,6.1,5.7
2004,212712,2046,ok,PASS,14798315,1778681.0,23680825.0,"Cantonese, Japanese, Mandarin","Hong Kong, China, France, Italy, Germany",7.5,7.8
2004,343660,50 First Dates,men,FAIL,92489466,148941129.0,242105970.0,"English, Hawaiian, Mandarin, Turkish",USA,6.8,4.8
2004,356470,A Cinderella Story,ok,PASS,23430665,63433191.0,86407246.0,"English, German, Czech","USA, Canada",5.8,2.5
2004,344510,A Very Long Engagement,ok,PASS,67825608,7606108.0,73506419.0,"French, German, Corsican","France, USA",7.8,7.6
2004,357413,Anchorman: The Legend of Ron Burgundy,men,FAIL,30829822,103757037.0,110205951.0,"English, French, Spanish",USA,7.3,6.3
2004,327437,Around the World in 80 Days,notalk,FAIL,135651216,29601758.0,88795016.0,"English, Cantonese, French, German, Hindi, Turkish","USA, Germany, Ireland, UK",5.8,4.9
2004,414852,Banlieue 13,nowomen,FAIL,18497893,1480098.0,13821985.0,,,,
2004,381681,Before Sunset,nowomen,FAIL,2466386,7143667.0,13927421.0,"English, French",USA,8.1,9.0
2004,317198,Bridget Jones: The Edge of Reason,ok,PASS,61659644,49578078.0,325432881.0,"English, German, Thai","UK, France, Germany, Ireland, USA",5.8,4.4
2004,327554,Catwoman,ok,PASS,123319288,49577287.0,101301096.0,"English, Spanish",USA,3.3,2.7
2004,337921,Cellular,ok,PASS,55493679,39466636.0,75811746.0,English,"USA, Germany",6.5,6.0
2004,376541,Closer,ok,PASS,43161751,41913460.0,142404808.0,English,"USA, UK",7.3,6.5
2004,369339,Collateral,nowomen,FAIL,73991573,123529118.0,268429281.0,"English, Spanish",USA,7.6,7.1
2004,345074,Connie and Carla,ok,PASS,24663858,9924151.0,9924151.0,English,USA,6.2,4.4
2004,375679,Crash,ok,PASS,9006109,68238010.0,124765870.0,"English, Persian, Spanish, Mandarin, Korean","USA, Germany",7.9,6.9
2004,367631,D.E.B.S.,ok,PASS,4316175,119364.0,119364.0,English,USA,5.2,4.2
2004,363547,Dawn of the Dead,ok,PASS,34529401,72746991.0,127577349.0,English,"USA, Canada, Japan, France",7.4,5.8
2004,364725,Dodgeball: A True Underdog Story,ok,PASS,36995786,140986916.0,206919534.0,"English, German","USA, Germany",6.7,5.5
2004,327679,Ella Enchanted,ok,PASS,43161751,28256983.0,28256983.0,English,"USA, Ireland, UK",6.3,5.3
2004,338013,Eternal Sunshine of the Spotless Mind,men,FAIL,24663858,42380545.0,90014995.0,English,USA,8.4,8.9
2004,349416,Eulogy,ok,PASS,12331929,86973.0,86973.0,English,"USA, UK, Germany",6.7,3.4
2004,308644,Finding Neverland,ok,PASS,30829822,63727222.0,141861709.0,English,"USA, UK",7.8,6.7
2004,377062,Flight of the Phoenix,nowomen,FAIL,92489466,25908371.0,41939879.0,English,USA,6.1,4.7
2004,333766,Garden State,ok,PASS,3082982,33027761.0,44430462.0,English,USA,7.7,6.7
2004,366551,Harold and Kumar Go to White Castle,ok,PASS,11098736,22475144.0,22475144.0,,,,
2004,304141,Harry Potter and the Prisoner of  Azkaban,ok,PASS,160315074,307729658.0,982470644.0,,,,
2004,167190,Hellboy,notalk,FAIL,73991573,73527840.0,123102194.0,"English, Russian",USA,6.8,7.2
2004,299172,Home on the Range,ok,PASS,135651216,61692142.0,94317626.0,"English, Mandarin",USA,5.4,5.0
2004,356721,I Heart Huckabees,ok,PASS,27130243,15766017.0,24706665.0,"English, French, Spanish","USA, UK, Germany",6.8,5.5
2004,343818,"I, Robot",notalk,FAIL,129485252,178567590.0,429892298.0,English,"USA, Germany",7.1,5.9
2004,385267,In Good Company,notalk,FAIL,32063015,56097638.0,78295110.0,English,USA,6.5,6.6
2004,362269,Kinsey,ok,PASS,13565122,12596630.0,16032690.0,English,"USA, Germany",7.1,7.9
2004,373074,Kung Fu Hustle,nowomen,FAIL,24663858,21093356.0,124558238.0,Cantonese,"Hong Kong, China",7.8,7.8
2004,375912,Layer Cake,notalk,FAIL,8015754,2885618.0,14613600.0,"English, Romanian",UK,7.4,7.3
2004,339291,Lemony Snicket&#39;s A Series of Unfortunate Events,ok,PASS,123319288,146290116.0,248645124.0,,,,
2004,390221,Maria Full of Grace,ok,PASS,3946217,8052286.0,17808733.0,"Spanish, English","Colombia, USA, Ecuador",7.5,8.7
2004,377092,Mean Girls,ok,PASS,22197472,106112827.0,161490339.0,"English, German, Vietnamese, Swahili","USA, Canada",6.9,6.6
2004,405159,Million Dollar Baby,ok,PASS,36995786,123926269.0,286120974.0,"English, Irish",USA,8.1,8.6
2004,349825,Miracle,notalk,FAIL,34529401,79390606.0,79509747.0,English,USA,7.5,6.8
2004,382189,My Summer of Love,ok,PASS,2096428,1234321.0,6106125.0,English,UK,6.8,8.2
2004,374900,Napoleon Dynamite,notalk,FAIL,493277,54927590.0,56878201.0,English,USA,6.9,6.4
2004,363282,New York Minute,notalk,FAIL,49327715,17287347.0,26163275.0,English,USA,4.7,3.3
2004,390384,Primer,notalk,FAIL,8632,523811.0,697797.0,English,USA,7.0,6.8
2004,350028,Raising Helen,ok,PASS,61659644,46226886.0,53446952.0,English,USA,5.9,3.8
2004,318627,Resident Evil: Apocalypse,ok,PASS,61659644,62572303.0,159007986.0,English,"Germany, France, UK, Canada, USA",6.1,3.5
2004,332375,Saved!,ok,PASS,6165964,10958349.0,12613378.0,English,"USA, Canada",6.9,6.2
2004,387564,Saw,men,FAIL,1479831,68053804.0,127137678.0,English,"USA, Australia",7.7,4.6
2004,363988,Secret Window,notalk,FAIL,49327715,59141502.0,113591309.0,English,USA,6.6,4.6
2004,307453,Shark Tale,notalk,FAIL,92489466,199052129.0,453599307.0,English,USA,6.0,4.8
2004,365748,Shaun of the Dead,ok,PASS,6165964,16700976.0,37405681.0,English,"UK, France, USA",8.0,7.6
2004,298148,Shrek 2,ok,PASS,86323501,544117065.0,1155511754.0,English,USA,7.3,7.5
2004,375063,Sideways,ok,PASS,20964279,88176131.0,135496025.0,"English, Armenian",USA,7.6,9.4
2004,346156,Sky Captain and the World of Tomorrow,ok,PASS,86323501,46565462.0,61327735.0,"English, Tibetan, German","USA, UK, Italy",6.1,6.4
2004,371246,Spanglish,ok,PASS,92489466,51848757.0,67017030.0,"English, Spanish",USA,6.5,4.8
2004,316654,Spider-Man 2,notalk,FAIL,246638575,460627734.0,966459425.0,"English, Russian, Chinese",USA,7.4,8.3
2004,372588,Team America: World Police,men,FAIL,24663858,40417692.0,61998567.0,"English, French, Klingon, Korean, Arabic","USA, Germany",7.2,6.4
2004,338751,The Aviator,notalk,FAIL,135651216,126536475.0,264654077.0,English,"USA, Germany",7.5,7.7
2004,372183,The Bourne Supremacy,men,FAIL,104821395,217149789.0,355883988.0,"English, Russian, German, Italian","USA, Germany",7.8,7.3
2004,289879,The Butterfly Effect,men,FAIL,16031507,71432302.0,118444284.0,English,"USA, Canada",7.7,3.0
2004,296572,The Chronicles of Riddick,men,FAIL,147983145,71170953.0,132214001.0,English,USA,6.7,3.8
2004,319262,The Day After Tomorrow,ok,PASS,154149110,230287423.0,686049183.0,"English, Japanese, French, Arabic, Spanish",USA,6.4,4.7
2004,391198,The Grudge,ok,PASS,12331929,136094379.0,230953737.0,"English, Japanese","USA, Japan",5.8,4.9
2004,317705,The Incredibles,ok,PASS,113453745,322407292.0,779510522.0,"English, French",USA,8.0,9.0
2004,362270,The Life Aquatic with Steve Zissou,men,FAIL,61659644,29604924.0,42923407.0,"English, Icelandic, Filipino, Portuguese, French, Tagalog, German, Italian",USA,7.3,6.2
2004,293508,The Phantom of the Opera,men,FAIL,67825608,63171287.0,195122925.0,"English, Italian","UK, USA",7.4,4.0
2004,338348,The Polar Express,notalk,FAIL,209642789,240410531.0,393449767.0,English,USA,6.6,6.1
2004,368933,The Princess Diaries 2: Royal Engagement,ok,PASS,55493679,117337605.0,150537624.0,English,USA,5.6,4.3
2004,327162,The Stepford Wives,ok,PASS,123319288,73344915.0,118660249.0,English,USA,5.2,4.2
2004,362227,The Terminal,notalk,FAIL,92489466,95047057.0,269667169.0,"English, French, Russian, Bulgarian, Spanish",USA,7.3,5.5
2004,368447,The Village,ok,PASS,88398934,140827568.0,317721828.0,English,USA,6.5,4.4
2004,327247,The Whole Ten Yards,notalk,FAIL,36995786,20130602.0,32462531.0,"English, Hungarian, Hebrew",USA,5.4,2.4
2004,332452,Troy,notalk,FAIL,184978932,164382856.0,597064223.0,English,"USA, Malta, UK",7.2,5.6
2004,338526,Van Helsing,ok,PASS,209642789,148168797.0,370143515.0,"English, Latin","USA, Czech Republic",5.9,3.5
2004,383694,Vera Drake,ok,PASS,13565122,4629167.0,16467879.0,English,"UK, France",7.7,8.3
2004,381707,White Chicks,ok,PASS,24663858,85274051.0,137438109.0,English,USA,5.3,4.1
2004,360201,Wimbledon,ok,PASS,43161751,20794820.0,51382801.0,"English, Italian","UK, France, USA",6.3,5.9
2003,322259,2 Fast 2 Furious,notalk,FAIL,96222609,160945047.0,299075134.0,"English, Spanish","USA, Germany",5.6,3.8
2003,319061,Big Fish,notalk,FAIL,88626087,84109786.0,156276743.0,English,USA,8.0,5.8
2003,310778,Bon voyage,ok,PASS,25321739,2980024.0,10586685.0,"French, German, English, Italian",France,6.9,6.8
2003,315327,Bruce Almighty,ok,PASS,102553043,307285628.0,612120077.0,English,USA,6.7,4.6
2003,305357,Charlie&#39;s Angels: Full Throttle,ok,PASS,151930435,127639706.0,287654957.0,,,,
2003,159365,Cold Mountain,ok,PASS,101286957,121079205.0,204640944.0,English,"USA, UK, Romania, Italy",7.2,7.3
2003,306685,Cradle 2 the Grave,notalk,FAIL,31652174,43879701.0,71451544.0,"English, Mandarin, Korean",USA,5.7,3.6
2003,317303,Daddy Day Care,ok,PASS,75965217,131861413.0,207999839.0,"English, Klingon, German",USA,5.5,3.9
2003,287978,Daredevil,nowomen,FAIL,101286957,129829011.0,231418562.0,"English, Greek, Italian",USA,5.4,4.2
2003,282209,Darkness Falls,notalk,FAIL,8862609,41198066.0,41198066.0,English,"USA, Australia",4.9,2.3
2003,285531,Dreamcatcher,nowomen,FAIL,86093913,42648478.0,95824131.0,English,"USA, Australia",5.5,3.5
2003,309593,Final Destination 2,ok,PASS,32918261,59375255.0,114450037.0,English,"USA, Canada",6.2,3.8
2003,266543,Finding Nemo,notalk,FAIL,119012174,481783272.0,1147664217.0,English,USA,8.2,9.0
2003,322330,Freaky Friday,ok,PASS,32918261,139551191.0,203615191.0,"English, Mandarin",USA,6.1,7.0
2003,335119,Girl with a Pearl Earring,ok,PASS,15193043,14730114.0,54798208.0,English,"UK, Luxembourg",7.0,7.2
2003,301357,Goodbye Lenin!,ok,PASS,8102957,5145199.0,100507729.0,,,,
2003,311289,Holes,men,FAIL,25321739,85313907.0,91644342.0,English,USA,7.1,7.1
2003,329717,Hollywood Homicide,notalk,FAIL,94956522,38245683.0,64706900.0,English,USA,5.3,4.7
2003,315983,House of Sand and Fog,ok,PASS,20890435,16466075.0,20457336.0,"English, Persian",USA,7.6,7.1
2003,251127,How to Lose a Guy in 10 Days,men,FAIL,63304348,133961521.0,224198644.0,English,"USA, Germany",6.3,4.5
2003,286716,Hulk,notalk,FAIL,173453913,167347872.0,310481535.0,"English, Spanish",USA,5.7,5.4
2003,309698,Identity,notalk,FAIL,35450435,66002713.0,104051689.0,English,USA,7.3,6.4
2003,199626,In the Cut,ok,PASS,15193043,5972708.0,29998216.0,English,"Australia, USA, UK",5.3,4.6
2003,301470,Jeepers Creepers II,ok,PASS,31652174,45102830.0,45102830.0,English,USA,5.5,3.6
2003,266697,Kill Bill: Vol. 1,ok,PASS,69634783,88750338.0,228019903.0,"English, Japanese, French",USA,8.2,6.9
2003,325703,Lara Croft Tomb Raider: The Cradle of Life,nowomen,FAIL,113947826,83123367.0,198084062.0,"English, Mandarin","USA, Germany, Japan, UK",5.4,4.3
2003,333780,"Legally Blonde 2: Red, White &amp; Blonde",ok,PASS,31652174,114756967.0,158690184.0,,,,
2003,286244,Les triplettes de Belleville,ok,PASS,2532174,9244066.0,18282439.0,,,,
2003,314331,Love Actually,ok,PASS,56973913,75297075.0,313948928.0,"English, Portuguese, French","UK, USA, France",7.7,5.5
2003,311113,Master and Commander: The Far Side of the World,nowomen,FAIL,170921739,118918972.0,269565280.0,"English, French, Portuguese",USA,7.4,8.1
2003,304415,Mona Lisa Smile,ok,PASS,82295652,80780273.0,178778023.0,"English, Italian",USA,6.3,4.5
2003,340855,Monster,ok,PASS,6330435,43641017.0,73437720.0,English,"USA, Germany",7.3,7.4
2003,327056,Mystic River,ok,PASS,37982609,114118990.0,198566990.0,English,"USA, Australia",8.0,8.4
2003,316396,Peter Pan,ok,PASS,126608696,61301208.0,120601727.0,English,"Australia, USA, UK",6.9,6.4
2003,325980,Pirates of the Caribbean: The Curse of the Black Pearl,men,FAIL,158260870,386677167.0,803907108.0,English,USA,8.1,6.3
2003,366920,Pride and Prejudice,ok,PASS,35450435,48583127.0,153093346.0,English,USA,5.4,
2003,257076,S.W.A.T.,ok,PASS,88626087,147977201.0,262275924.0,"English, Spanish, French",USA,6.0,4.5
2003,306047,Scary Movie 3,ok,PASS,56973913,139269669.0,196496696.0,English,"USA, Canada",5.4,4.9
2003,327137,Secondhand Lions,notalk,FAIL,37982609,53265467.0,60648814.0,English,USA,7.6,5.2
2003,300471,Shanghai Knights,notalk,FAIL,63304348,76560557.0,111816793.0,"English, Mandarin","USA, Hong Kong",6.2,5.8
2003,323944,Shattered Glass,men,FAIL,7596522,2795488.0,3713077.0,English,"USA, Canada",7.3,7.3
2003,165982,Sinbad: Legend of the Seven Seas,men,FAIL,75965217,33530353.0,102259164.0,"English, Cantonese, Italian",USA,6.6,4.8
2003,338459,Spy Kids 3-D: Game Over,ok,PASS,50643478,141498677.0,212515222.0,English,USA,4.1,5.7
2003,324133,Swimming Pool,ok,PASS,9875478,12825598.0,28412666.0,"English, French","France, UK",6.8,7.0
2003,181852,Terminator 3: Rise of the Machines,ok,PASS,215234783,190366677.0,548289460.0,English,"USA, Germany, UK",6.4,6.6
2003,298814,The Core,ok,PASS,107617391,39389560.0,93858357.0,English,"USA, Germany, Canada",5.4,4.8
2003,317740,The Italian Job,notalk,FAIL,75965217,134364760.0,223164081.0,"English, Russian, Italian","USA, France, UK",7.0,6.8
2003,283426,The Jungle Book 2,nowomen,FAIL,25321739,60647568.0,171812557.0,English,"USA, Australia",5.3,3.8
2003,325710,The Last Samurai,nowomen,FAIL,177252174,140675650.0,578361911.0,"English, Japanese","USA, New Zealand, Japan",7.7,5.5
2003,311429,The League of Extraordinary Gentlemen,nowomen,FAIL,98754783,84150728.0,226965337.0,"English, German, Italian","USA, Germany, Czech Republic, UK",5.8,3.0
2003,167260,The Lord of the Rings: The Return of the King,notalk,FAIL,119012174,478385772.0,1445122625.0,"English, Quenya, Old English, Sindarin","USA, New Zealand",8.9,9.4
2003,234215,The Matrix Reloaded,ok,PASS,160793043,356471453.0,935102616.0,"English, French","USA, Australia",7.2,6.2
2003,242653,The Matrix Revolutions,ok,PASS,139269565,176314964.0,537149747.0,"English, French","Australia, USA",6.7,4.7
2003,338188,The Missing,ok,PASS,82295652,34058165.0,48432173.0,"English, Apache languages, Spanish",USA,6.5,5.5
2003,328538,Thirteen,ok,PASS,2532174,5825321.0,12035418.0,"English, Spanish, Portuguese",USA,6.9,7.0
2003,300556,Timeline,notalk,FAIL,101286957,24664310.0,33808553.0,"English, French",USA,5.6,2.8
2003,339840,Undead,ok,PASS,949565,52158.0,290250.0,English,Australia,5.6,3.4
2003,295700,Wrong Turn,ok,PASS,12660870,19520239.0,36272829.0,English,"USA, Germany",6.1,3.2
2003,290334,X2 (X-Men 2),ok,PASS,158260870,272145004.0,516198274.0,,,,
2002,307901,25th Hour,men,FAIL,5828306,16946895.0,32825657.0,English,USA,7.7,6.7
2002,289043,28 Days Later...,ok,PASS,10361434,58367141.0,107442412.0,"English, Spanish",UK,7.7,7.3
2002,283832,8 femmes,ok,PASS,10361434,3984522.0,54885065.0,,,,
2002,298203,8 Mile,notalk,FAIL,53102348,151178596.0,314630213.0,English,"USA, Germany",6.9,7.7
2002,257360,About Schmidt,notalk,FAIL,38855376,84193406.0,137060380.0,English,USA,7.2,8.5
2002,286261,All or Nothing,ok,PASS,11656613,238643.0,238643.0,"English, Arabic, French","UK, France",7.6,7.2
2002,168786,Antwone Fisher,notalk,FAIL,16189740,27299975.0,30265212.0,"English, Japanese",USA,7.3,6.2
2002,295178,Austin Powers in Goldmember,notalk,FAIL,81596291,276025731.0,379148984.0,"English, Japanese, German, French",USA,6.2,6.2
2002,286499,Bend It Like Beckham,ok,PASS,7253004,42149599.0,99379590.0,"English, Panjabi, Hindi, German","UK, Germany, USA",6.7,6.6
2002,187738,Blade II,notalk,FAIL,69939678,105786208.0,199896148.0,"English, Romanian, Czech","USA, Germany",6.7,5.2
2002,300532,Blue Crush,ok,PASS,38855376,51960544.0,66855105.0,English,"USA, Germany",5.6,6.1
2002,303816,Cabin Fever,ok,PASS,1942769,27403645.0,39310844.0,English,USA,5.6,5.6
2002,319970,Carrie,ok,PASS,38855376,45676592.0,110092382.0,English,USA,5.5,
2002,264464,Catch Me If You Can,notalk,FAIL,67349319,213195306.0,454746230.0,"English, French","USA, Canada",8.0,7.6
2002,299658,Chicago,ok,PASS,38855376,221070926.0,398510478.0,"English, Hungarian","USA, Germany, Canada",7.2,8.2
2002,275022,Crossroads,ok,PASS,15542151,48165989.0,73825215.0,English,USA,3.2,2.7
2002,266452,Death to Smoochy,men,FAIL,64758961,10822278.0,10845911.0,English,"USA, UK, Germany",6.4,3.8
2002,246460,Die Another Day,men,FAIL,183915449,208448913.0,559442481.0,"English, Korean, Cantonese, Spanish, German, Icelandic, Italian","UK, USA",6.1,5.6
2002,303933,Drumline,notalk,FAIL,25903584,73045727.0,73045727.0,English,USA,5.5,6.3
2002,238380,Equilibrium,notalk,FAIL,25903584,1541287.0,6923858.0,English,USA,7.6,3.3
2002,297884,Far from Heaven,ok,PASS,17484919,20595744.0,37596351.0,English,"USA, France",7.4,8.4
2002,120679,Frida,men,FAIL,15542151,33525714.0,72155308.0,"English, French, Russian","USA, Canada, Mexico",7.4,6.1
2002,327753,Funny Ha Ha,ok,PASS,38855,99819.0,99819.0,English,USA,6.4,7.8
2002,217505,Gangs of New York,notalk,FAIL,125632384,100674928.0,246602123.0,"English, Irish, Chinese, Latin","USA, Italy",7.5,7.2
2002,302674,Gerry,nowomen,FAIL,9066255,329860.0,329860.0,English,USA,6.2,5.4
2002,295297,Harry Potter and the Chamber of Secrets,ok,PASS,129517922,339321257.0,1138436153.0,English,"USA, UK, Germany",7.3,6.3
2002,257756,High Crimes,ok,PASS,54397527,53805898.0,82607955.0,"English, Spanish",USA,6.3,4.8
2002,297181,I Spy,notalk,FAIL,90662545,43467687.0,78073173.0,"English, Hungarian, Russian",USA,5.4,3.5
2002,268380,Ice Age,nowomen,FAIL,84186649,228453301.0,500089862.0,"English, Croatian",USA,7.6,6.0
2002,280760,Igby Goes Down,men,FAIL,11656613,6187673.0,6187673.0,English,USA,7.0,7.2
2002,278504,Insomnia,notalk,FAIL,59578244,87117875.0,147161499.0,English,"USA, Canada",7.2,7.8
2002,275847,Lilo and Stitch,ok,PASS,103614337,188800252.0,318355051.0,,,,
2002,252076,Maid in Manhattan,ok,PASS,71234857,121659935.0,212199853.0,"English, French, Spanish",USA,4.9,4.5
2002,303361,May,ok,PASS,2266564,188500.0,644143.0,English,USA,6.8,5.8
2002,120912,Men in Black II,notalk,FAIL,181325090,246626476.0,572168477.0,English,USA,6.0,4.9
2002,181689,Minority Report,notalk,FAIL,132108280,170995666.0,464742312.0,"English, Swedish",USA,7.7,8.0
2002,280590,Mr Deeds,men,FAIL,64758961,163572654.0,221824742.0,,,,
2002,259446,My Big Fat Greek Wedding,ok,PASS,6475896,312705749.0,456217193.0,"English, Greek","USA, Canada",6.6,6.2
2002,258000,Panic Room,ok,PASS,62168602,123441416.0,254254517.0,English,USA,6.8,6.5
2002,183649,Phone Booth,notalk,FAIL,14246971,60311590.0,126716628.0,"English, Swahili",USA,7.1,5.6
2002,238546,Queen of the Damned,ok,PASS,45331273,39254038.0,39254038.0,English,"USA, Australia",5.1,3.0
2002,252444,Rabbit-Proof Fence,ok,PASS,9066255,8029593.0,21845695.0,"Aboriginal, English",Australia,7.5,8.0
2002,296166,Real Women Have Curves,ok,PASS,3885538,7580935.0,7580935.0,"English, Spanish",USA,7.0,7.1
2002,289765,Red Dragon,notalk,FAIL,101023979,120393928.0,267396769.0,"English, French","USA, Germany",7.2,6.0
2002,253556,Reign of Fire,notalk,FAIL,77710753,55772984.0,106399210.0,English,"UK, Ireland, USA",6.1,3.9
2002,120804,Resident Evil,ok,PASS,45331273,51962213.0,134423285.0,English,"UK, Germany, France, USA",6.7,3.3
2002,267913,Scooby-Doo,ok,PASS,108795054,198543415.0,357850459.0,English,"USA, Australia",4.9,3.5
2002,286106,Signs,notalk,FAIL,91572563,295256424.0,528777236.0,"English, Portuguese",USA,6.7,5.9
2002,281373,Snow Dogs,notalk,FAIL,41445735,105104690.0,151403896.0,English,"Canada, USA",5.1,2.9
2002,307479,Solaris,notalk,FAIL,60873423,19388882.0,19388882.0,English,USA,6.2,6.5
2002,145487,Spider-Man,notalk,FAIL,180029911,522872106.0,1064074398.0,English,USA,7.3,7.3
2002,166813,Spirit: Stallion of the Cimarron,nowomen,FAIL,103614337,94826948.0,137956416.0,English,USA,6.9,5.2
2002,283003,Spun,ok,PASS,5828306,531336.0,1324514.0,English,USA,6.8,4.1
2002,287717,Spy Kids 2: Island of Lost Dreams,ok,PASS,49216810,111186338.0,155060534.0,English,USA,5.0,6.6
2002,253754,Star Trek: Nemesis,notalk,FAIL,77710753,56022212.0,87182173.0,English,USA,6.4,5.1
2002,180052,The Adventures of Pluto Nash,men,FAIL,129517922,5713168.0,9189290.0,English,"USA, Australia",3.7,1.2
2002,280460,The Banger Sisters,ok,PASS,12951792,39252065.0,49303870.0,English,USA,5.6,4.8
2002,258463,The Bourne Identity,notalk,FAIL,77710753,157324072.0,276261727.0,"English, French, German, Dutch, Italian","USA, Germany, Czech Republic",7.9,6.8
2002,238924,The Dangerous Lives of Altar Boys,notalk,FAIL,15542151,2304492.0,2304492.0,English,USA,7.1,6.9
2002,279113,The Good Girl,ok,PASS,10361434,18156206.0,21831701.0,English,"USA, Germany, Netherlands",6.5,7.1
2002,274558,The Hours,ok,PASS,32379480,53977881.0,125671845.0,English,"USA, UK",7.6,8.1
2002,278500,The Importance of Being Earnest,ok,PASS,19427688,10851194.0,10851194.0,"English, German","UK, USA",6.9,6.0
2002,167261,The Lord of the Rings: The Two Towers,notalk,FAIL,121746846,443662324.0,1200694576.0,"English, Sindarin, Old English","USA, New Zealand",8.8,8.8
2002,289408,The Powerpuff Girls,ok,PASS,32379480,14780124.0,21274227.0,English,USA,6.4,6.5
2002,258068,The Quiet American,men,FAIL,25903584,16821330.0,34125645.0,"English, French, Vietnamese","Germany, USA, UK, Australia, France",7.2,8.4
2002,298130,The Ring,ok,PASS,62168602,167199897.0,321487424.0,English,"USA, Japan",7.1,5.7
2002,304669,The Santa Clause 2,notalk,FAIL,84186649,180322432.0,223840454.0,English,USA,5.5,4.8
2002,253867,The Sweetest Thing,ok,PASS,55692706,31641581.0,57808305.0,English,USA,5.0,3.2
2002,293662,The Transporter,nowomen,FAIL,27198764,32763432.0,56895840.0,"English, French, Mandarin","France, USA",6.8,5.1
2002,290095,The Tuxedo,nowomen,FAIL,77710753,65517936.0,135255080.0,"English, Cantonese",USA,5.2,3.0
2002,133240,Treasure Planet,notalk,FAIL,129517922,49372949.0,118897452.0,English,USA,7.0,6.0
2002,283084,Tuck Everlasting,ok,PASS,19427688,24818223.0,25054743.0,"English, French",USA,6.7,6.6
2002,313737,Two Weeks Notice,ok,PASS,77710753,120911349.0,257796757.0,English,"USA, Australia",6.0,4.2
2002,277434,We Were Soldiers,ok,PASS,90662545,101179654.0,148502998.0,"English, Vietnamese, French","USA, Germany",7.1,6.5
2002,298228,Whale Rider,ok,PASS,5569271,26913392.0,51667906.0,"English, Maori","New Zealand, Germany",7.7,7.9
2002,283139,White Oleander,ok,PASS,20722867,21186244.0,28050694.0,"English, Russian",USA,7.2,6.1
2002,295701,xXx,notalk,FAIL,90662545,183824786.0,346071886.0,"English, German, Spanish, Russian, Czech",USA,5.8,4.8
2001,268978,A Beautiful Mind,notalk,FAIL,102635985,224626742.0,418002230.0,English,USA,8.2,7.2
2001,183790,A Knight&#39;s Tale,men,FAIL,53949684,73797860.0,132403823.0,,,,
2001,164334,Along Came A Spider,ok,PASS,36843687,97449838.0,138373157.0,,,,
